customer_id,age,job,credit_amount,duration,housing,purpose,risk,is_default
47835,67,unskilled,18277,9,own,vacation,good,0
47836,59,unemployed,19195,28,rent,car,good,0
47837,56,skilled,9797,11,own,car,good,0
47838,61,highly skilled,17843,31,rent,vacation,good,0
47839,61,unemployed,7394,33,own,furniture,good,0
47840,62,unemployed,16173,29,rent,car,good,0
47841,18,highly skilled,14258,45,own,education,good,0
47842,24,unemployed,16559,54,free,car,bad,1
47843,65,unskilled,5472,38,free,vacation,good,0
47844,65,unemployed,15254,31,own,car,bad,1
47845,38,unskilled,8644,31,rent,business,good,0
47846,33,highly skilled,13848,30,free,business,good,0
47847,65,unemployed,7614,35,rent,furniture,bad,1
47848,31,unskilled,5810,43,free,car,good,0
47849,60,unskilled,3555,41,own,furniture,bad,1
47850,68,unemployed,19734,25,free,furniture,good,0
47851,60,highly skilled,1191,58,free,business,good,0
47852,19,skilled,9605,41,free,business,bad,1
47853,48,skilled,12127,10,own,car,good,0
47854,56,unemployed,775,37,rent,furniture,good,0
47855,26,unemployed,3246,47,own,vacation,good,0
47856,58,skilled,768,35,own,education,good,0
47857,31,highly skilled,1416,47,own,furniture,good,0
47858,27,unskilled,3931,32,own,furniture,good,0
47859,65,skilled,16865,29,own,furniture,good,0
47860,41,highly skilled,4893,57,rent,furniture,good,0
47861,67,skilled,4362,26,own,car,good,0
47862,50,highly skilled,19871,6,rent,business,bad,1
47863,51,skilled,13375,21,free,business,good,0
47864,37,highly skilled,11877,19,free,vacation,good,0
47865,45,highly skilled,18726,15,free,business,good,0
47866,21,highly skilled,12252,33,own,vacation,good,0
47867,51,unskilled,12046,41,own,education,good,0
47868,21,highly skilled,5551,24,rent,business,good,0
47869,23,skilled,7617,17,rent,education,good,0
47870,39,highly skilled,3367,23,own,education,good,0
47871,21,highly skilled,17752,59,own,furniture,bad,1
47872,67,unemployed,15016,20,rent,vacation,good,0
47873,22,highly skilled,3219,24,rent,car,good,0
47874,28,highly skilled,9427,45,free,vacation,good,0
47875,62,unemployed,17851,23,own,vacation,good,0
47876,52,unskilled,12836,33,free,vacation,good,0
47877,36,highly skilled,3713,22,free,car,good,0
47878,69,unemployed,5806,56,rent,business,good,0
47879,28,highly skilled,2579,26,free,car,good,0
47880,28,unskilled,11467,33,rent,car,good,0
47881,44,skilled,9609,21,free,car,good,0
47882,19,highly skilled,5512,31,own,education,bad,1
47883,64,skilled,6082,24,own,education,good,0
47884,25,unemployed,11558,6,free,furniture,bad,1
47885,51,highly skilled,2257,34,rent,vacation,good,0
47886,57,unemployed,18604,27,rent,vacation,good,0
47887,37,skilled,1835,37,free,business,good,0
47888,40,highly skilled,18908,49,own,business,good,0
47889,32,skilled,5980,23,own,car,good,0
47890,65,unemployed,18235,41,rent,education,good,0
47891,30,unskilled,582,12,rent,furniture,good,0
47892,48,unskilled,13646,57,rent,business,bad,1
47893,66,unskilled,14200,13,own,car,good,0
47894,63,unemployed,13280,54,free,education,good,0
47895,31,unskilled,13261,49,rent,education,bad,1
47896,18,highly skilled,3201,18,own,vacation,good,0
47897,44,unskilled,3759,11,rent,furniture,good,0
47898,50,skilled,16165,19,own,business,bad,1
47899,52,highly skilled,3634,45,rent,furniture,good,0
47900,32,skilled,19973,6,free,vacation,good,0
47901,22,skilled,17820,25,own,business,good,0
47902,54,skilled,7518,54,rent,business,bad,1
47903,21,skilled,5177,24,free,business,good,0
47904,63,highly skilled,9936,28,own,car,good,0
47905,37,unemployed,14712,12,free,furniture,good,0
47906,56,highly skilled,11362,28,own,furniture,bad,1
47907,39,unskilled,14357,30,rent,business,good,0
47908,41,unskilled,14082,54,rent,vacation,good,0
47909,64,unemployed,17005,44,rent,car,good,0
47910,28,unskilled,16508,12,free,business,bad,1
47911,63,highly skilled,11220,38,own,education,good,0
47912,23,unskilled,5208,57,own,furniture,good,0
47913,44,unskilled,894,17,own,furniture,bad,1
47914,27,skilled,19815,23,rent,car,bad,1
47915,56,highly skilled,14109,38,own,business,good,0
47916,27,skilled,8153,52,own,car,good,0
47917,63,unemployed,1005,48,free,car,good,0
47918,43,highly skilled,11921,50,rent,furniture,good,0
47919,54,skilled,17380,9,free,education,bad,1
47920,50,highly skilled,14526,45,own,education,good,0
47921,68,unskilled,9444,51,free,car,bad,1
47922,25,unemployed,10653,31,rent,vacation,good,0
47923,68,unskilled,18355,40,free,education,good,0
47924,66,unskilled,18022,47,rent,business,good,0
47925,68,highly skilled,7456,56,free,business,good,0
47926,45,unemployed,9800,58,free,business,good,0
47927,65,highly skilled,11145,28,rent,vacation,good,0
47928,53,unskilled,1892,33,rent,car,bad,1
47929,57,unemployed,5826,40,rent,car,good,0
47930,42,unemployed,18795,27,free,vacation,good,0
47931,53,unskilled,8346,41,own,vacation,bad,1
47932,30,highly skilled,16737,13,free,car,good,0
47933,24,unskilled,12104,11,free,furniture,good,0
47934,18,unskilled,12504,45,own,furniture,good,0
47935,26,unskilled,17436,7,free,education,good,0
47936,45,highly skilled,8665,17,own,car,bad,1
47937,53,unemployed,3484,34,rent,car,bad,1
47938,63,skilled,11407,16,free,furniture,bad,1
47939,47,unskilled,10398,59,free,furniture,good,0
47940,26,unemployed,17331,57,rent,business,good,0
47941,47,skilled,4405,24,rent,furniture,good,0
47942,52,unemployed,1394,50,rent,vacation,good,0
47943,64,highly skilled,9318,8,own,vacation,good,0
47944,44,skilled,2450,54,rent,car,good,0
47945,46,skilled,1358,51,rent,furniture,bad,1
47946,22,skilled,10492,26,rent,car,bad,1
47947,18,unskilled,12020,31,own,vacation,bad,1
47948,60,skilled,18946,32,rent,education,good,0
47949,68,highly skilled,12164,34,own,business,good,0
47950,22,highly skilled,9203,19,rent,education,good,0
47951,46,skilled,18005,6,rent,business,good,0
47952,34,unemployed,14760,55,free,education,bad,1
47953,68,unskilled,15121,24,free,education,good,0
47954,66,unemployed,5359,41,own,education,good,0
47955,54,unskilled,5338,11,free,education,good,0
47956,41,unskilled,11973,57,rent,business,bad,1
47957,69,highly skilled,14602,18,rent,business,good,0
47958,44,unskilled,18378,24,free,business,bad,1
47959,26,skilled,11990,48,free,vacation,good,0
47960,55,unskilled,9916,9,rent,vacation,good,0
47961,30,highly skilled,6590,55,free,education,good,0
47962,43,highly skilled,2612,29,rent,education,bad,1
47963,28,unskilled,5361,42,own,car,good,0
47964,41,unskilled,7522,46,rent,vacation,good,0
47965,50,unskilled,4050,37,free,car,good,0
47966,66,unemployed,17921,57,own,business,good,0
47967,23,skilled,16407,27,own,vacation,bad,1
47968,52,unskilled,1326,37,rent,furniture,bad,1
47969,33,skilled,4051,22,rent,vacation,good,0
47970,30,highly skilled,18052,43,own,business,good,0
47971,61,skilled,1899,19,own,furniture,good,0
47972,28,unskilled,11349,58,rent,business,good,0
47973,40,highly skilled,3949,18,free,education,good,0
47974,19,unskilled,13208,28,own,vacation,good,0
47975,47,skilled,1997,26,free,education,bad,1
47976,36,skilled,18578,32,rent,vacation,good,0
47977,57,unemployed,6863,11,own,vacation,good,0
47978,62,skilled,19735,17,rent,vacation,bad,1
47979,63,highly skilled,18803,54,own,furniture,good,0
47980,64,unskilled,15945,15,own,car,bad,1
47981,66,skilled,15062,24,free,car,good,0
47982,32,unskilled,2575,17,free,car,good,0
47983,59,unemployed,8287,42,rent,vacation,bad,1
47984,50,unskilled,19877,46,free,furniture,bad,1
47985,61,unskilled,5957,58,free,car,good,0
47986,58,skilled,2616,16,own,vacation,good,0
47987,22,skilled,3824,17,own,furniture,good,0
47988,39,unskilled,11728,54,rent,business,good,0
47989,44,unemployed,12286,53,rent,furniture,good,0
47990,64,highly skilled,19147,55,own,education,good,0
47991,52,highly skilled,14617,11,rent,furniture,bad,1
47992,36,highly skilled,8479,31,rent,vacation,good,0
47993,56,highly skilled,19724,17,own,car,good,0
47994,24,unskilled,19567,8,free,business,bad,1
47995,56,unskilled,12679,30,free,car,good,0
47996,51,unskilled,19625,46,rent,furniture,good,0
47997,51,unskilled,7658,57,own,education,bad,1
47998,44,unemployed,17902,9,rent,education,good,0
47999,61,unskilled,15595,28,rent,education,good,0
48000,22,unskilled,13303,6,free,furniture,good,0
48001,21,unskilled,13776,9,free,furniture,good,0
48002,24,skilled,14149,22,free,furniture,bad,1
48003,65,highly skilled,1872,14,free,business,good,0
48004,20,skilled,16552,23,rent,vacation,good,0
48005,38,unemployed,4091,22,own,car,good,0
48006,51,unemployed,1131,22,free,education,bad,1
48007,66,highly skilled,10030,24,rent,business,good,0
48008,26,highly skilled,15238,45,rent,education,bad,1
48009,37,unskilled,4255,26,own,education,bad,1
48010,57,highly skilled,17685,39,free,vacation,good,0
48011,29,unemployed,7242,36,own,vacation,good,0
48012,56,unskilled,12021,33,own,vacation,good,0
48013,63,unemployed,3759,27,own,education,bad,1
48014,45,skilled,11681,53,own,furniture,good,0
48015,65,unskilled,12802,57,own,vacation,good,0
48016,50,unskilled,12131,41,free,car,bad,1
48017,27,skilled,2931,39,rent,business,good,0
48018,28,unemployed,8954,58,own,vacation,good,0
48019,24,highly skilled,7856,16,free,business,bad,1
48020,35,unskilled,11030,12,rent,vacation,bad,1
48021,36,highly skilled,2104,59,rent,car,bad,1
48022,31,skilled,16722,27,rent,furniture,good,0
48023,34,unemployed,3039,26,free,furniture,good,0
48024,40,unemployed,2145,48,free,education,good,0
48025,36,unemployed,18688,44,rent,business,good,0
48026,62,highly skilled,15539,16,rent,education,bad,1
48027,20,highly skilled,19478,12,free,furniture,bad,1
48028,51,highly skilled,19541,8,own,education,bad,1
48029,42,highly skilled,5526,44,rent,car,bad,1
48030,58,unskilled,9432,52,free,education,good,0
48031,48,highly skilled,17117,41,own,vacation,good,0
48032,56,skilled,7802,23,own,vacation,good,0
48033,31,unskilled,6615,12,free,vacation,good,0
48034,54,unemployed,18202,35,rent,car,good,0
48035,69,highly skilled,10056,56,own,education,bad,1
48036,64,highly skilled,2242,53,own,furniture,good,0
48037,37,unskilled,7148,32,rent,vacation,good,0
48038,49,unemployed,7552,46,rent,business,bad,1
48039,50,unemployed,17863,7,own,furniture,good,0
48040,69,skilled,10982,23,own,furniture,bad,1
48041,48,unskilled,3669,26,rent,vacation,bad,1
48042,24,skilled,2389,35,free,business,bad,1
48043,22,unskilled,7788,48,free,car,good,0
48044,21,unskilled,6616,15,free,education,bad,1
48045,28,unskilled,1258,30,own,furniture,good,0
48046,36,unemployed,5361,45,free,furniture,good,0
48047,55,skilled,9461,43,free,business,good,0
48048,37,skilled,13773,47,own,vacation,good,0
48049,44,highly skilled,16459,24,free,business,bad,1
48050,46,skilled,19775,18,own,vacation,good,0
48051,35,highly skilled,19655,58,free,car,good,0
48052,54,highly skilled,9526,57,free,vacation,good,0
48053,69,unemployed,3842,42,free,furniture,good,0
48054,64,highly skilled,8734,30,free,car,good,0
48055,42,unskilled,9789,10,own,car,good,0
48056,37,unskilled,16498,9,free,furniture,bad,1
48057,23,unemployed,7178,23,free,car,good,0
48058,53,unskilled,6234,51,own,car,bad,1
48059,66,unskilled,4531,41,free,business,good,0
48060,32,skilled,3901,55,rent,business,good,0
48061,35,unemployed,9128,17,free,vacation,good,0
48062,55,unskilled,12763,22,rent,furniture,good,0
48063,42,unemployed,13104,52,free,vacation,bad,1
48064,37,unemployed,4207,43,own,business,good,0
48065,39,unskilled,17420,26,rent,vacation,good,0
48066,68,unskilled,8652,20,free,vacation,good,0
48067,29,highly skilled,3494,22,own,vacation,good,0
48068,58,unemployed,3336,22,own,vacation,good,0
48069,57,unemployed,17466,53,own,business,good,0
48070,64,unskilled,7651,19,free,vacation,good,0
48071,50,highly skilled,2909,34,free,vacation,good,0
48072,46,skilled,9541,38,own,vacation,good,0
48073,19,unskilled,5829,40,own,furniture,bad,1
48074,43,highly skilled,17278,20,rent,business,good,0
48075,49,unemployed,14483,22,rent,furniture,good,0
48076,20,unemployed,7532,17,rent,education,good,0
48077,47,unskilled,6562,54,rent,furniture,bad,1
48078,36,highly skilled,8096,58,own,business,bad,1
48079,27,unskilled,9428,48,rent,business,good,0
48080,42,unemployed,3785,10,own,vacation,good,0
48081,63,highly skilled,1113,20,free,education,good,0
48082,36,highly skilled,9041,50,rent,business,bad,1
48083,60,unemployed,19179,46,free,business,bad,1
48084,38,unemployed,17840,55,rent,vacation,good,0
48085,23,skilled,3945,50,rent,business,good,0
48086,68,skilled,4076,40,own,business,bad,1
48087,31,unemployed,4584,39,rent,business,good,0
48088,25,highly skilled,17875,25,rent,car,bad,1
48089,19,unemployed,1924,7,own,education,good,0
48090,35,unskilled,8912,31,own,business,good,0
48091,39,unemployed,18398,6,free,car,bad,1
48092,47,highly skilled,10311,10,free,business,bad,1
48093,53,skilled,17095,37,free,vacation,good,0
48094,45,unemployed,18171,7,own,education,good,0
48095,52,skilled,17028,31,rent,business,good,0
48096,19,unskilled,1107,15,own,car,good,0
48097,53,highly skilled,8137,50,own,car,good,0
48098,35,skilled,5134,21,free,education,good,0
48099,60,unskilled,5677,32,own,car,good,0
48100,26,highly skilled,9816,18,rent,education,good,0
48101,45,highly skilled,17830,29,free,education,bad,1
48102,25,skilled,3234,26,free,business,good,0
48103,25,skilled,7461,10,free,car,good,0
48104,22,skilled,19277,19,rent,business,good,0
48105,30,highly skilled,16530,23,own,education,good,0
48106,24,highly skilled,18642,56,free,car,good,0
48107,38,highly skilled,6923,48,own,vacation,bad,1
48108,46,skilled,15159,44,free,car,good,0
48109,54,skilled,961,34,rent,business,good,0
48110,62,unskilled,14912,46,own,education,bad,1
48111,69,unemployed,19338,23,rent,car,good,0
48112,65,unskilled,12916,14,own,car,good,0
48113,31,unemployed,2797,20,free,education,good,0
48114,54,unskilled,6670,46,free,furniture,bad,1
48115,68,skilled,1348,6,rent,furniture,bad,1
48116,21,highly skilled,15228,21,free,furniture,good,0
48117,39,unemployed,8718,40,free,car,good,0
48118,28,highly skilled,19277,20,free,car,good,0
48119,51,unemployed,6536,23,rent,furniture,good,0
48120,62,highly skilled,14174,41,own,car,good,0
48121,33,unskilled,18339,43,own,furniture,bad,1
48122,26,highly skilled,5431,25,free,car,good,0
48123,33,unemployed,14237,17,rent,car,good,0
48124,56,skilled,6880,47,rent,education,good,0
48125,33,unemployed,16062,40,free,business,bad,1
48126,48,highly skilled,9080,16,rent,business,good,0
48127,48,unskilled,5651,26,free,furniture,bad,1
48128,30,unemployed,7491,21,rent,education,good,0
48129,22,unskilled,18485,8,rent,furniture,good,0
48130,64,skilled,19222,39,rent,vacation,bad,1
48131,56,unskilled,17659,29,rent,furniture,good,0
48132,35,unskilled,14732,21,own,education,bad,1
48133,37,unemployed,17559,42,free,business,good,0
48134,19,unskilled,10628,41,free,vacation,bad,1
48135,57,unskilled,19634,6,free,vacation,good,0
48136,47,unskilled,6373,29,own,education,good,0
48137,27,highly skilled,3123,29,rent,car,good,0
48138,59,unskilled,19149,44,free,car,bad,1
48139,28,unskilled,17992,54,free,education,bad,1
48140,46,unskilled,6325,55,rent,education,good,0
48141,57,unemployed,7885,19,rent,furniture,good,0
48142,33,unemployed,3772,39,free,car,good,0
48143,65,unskilled,7144,47,rent,vacation,bad,1
48144,45,unskilled,15571,42,own,education,bad,1
48145,34,highly skilled,4140,16,rent,business,good,0
48146,55,unskilled,12720,8,free,education,bad,1
48147,67,skilled,7158,32,own,business,bad,1
48148,66,unskilled,11895,49,rent,vacation,good,0
48149,61,unemployed,14066,55,rent,vacation,good,0
48150,32,unemployed,2724,49,rent,business,good,0
48151,48,unskilled,6734,34,rent,education,good,0
48152,24,unemployed,9442,28,own,car,bad,1
48153,63,highly skilled,11789,26,own,car,good,0
48154,47,unemployed,13581,13,free,education,good,0
48155,53,skilled,8561,41,own,car,bad,1
48156,66,unskilled,5482,26,own,education,good,0
48157,43,unemployed,6028,29,rent,education,bad,1
48158,28,unemployed,7199,17,rent,vacation,good,0
48159,23,unskilled,16372,53,rent,business,good,0
48160,59,unemployed,11110,24,free,car,good,0
48161,46,skilled,17161,44,own,car,good,0
48162,45,unskilled,11351,24,own,business,good,0
48163,32,unemployed,8160,54,own,business,bad,1
48164,46,highly skilled,8035,40,free,car,good,0
48165,23,highly skilled,16594,41,rent,business,good,0
48166,65,unskilled,970,10,free,business,bad,1
48167,29,unemployed,19273,16,rent,education,good,0
48168,68,highly skilled,7980,11,free,business,good,0
48169,33,skilled,13110,30,free,business,good,0
48170,63,unemployed,13864,57,own,car,good,0
48171,55,skilled,4271,17,free,car,good,0
48172,26,highly skilled,7423,21,own,business,bad,1
48173,39,unskilled,3101,20,own,car,good,0
48174,50,skilled,1139,56,own,business,bad,1
48175,43,highly skilled,13772,47,rent,education,good,0
48176,57,unskilled,8355,51,own,car,good,0
48177,24,unemployed,19130,48,free,education,good,0
48178,63,highly skilled,5822,56,free,furniture,bad,1
48179,49,highly skilled,4788,6,rent,furniture,good,0
48180,57,unemployed,18625,58,free,education,good,0
48181,60,unemployed,16802,39,own,business,bad,1
48182,41,unemployed,7639,39,own,car,good,0
48183,58,unskilled,19483,50,free,education,good,0
48184,68,unskilled,7321,45,rent,car,bad,1
48185,56,unemployed,4665,36,free,education,good,0
48186,55,unskilled,12609,58,rent,furniture,good,0
48187,67,highly skilled,9431,15,free,furniture,bad,1
48188,54,unskilled,16674,14,free,furniture,good,0
48189,36,highly skilled,9441,49,free,vacation,good,0
48190,60,highly skilled,17395,11,free,business,good,0
48191,22,unskilled,19007,35,rent,car,good,0
48192,47,unemployed,4635,26,rent,vacation,good,0
48193,42,skilled,19211,59,own,education,bad,1
48194,47,skilled,12293,34,own,vacation,good,0
48195,42,unskilled,17517,31,rent,education,good,0
48196,26,highly skilled,12862,40,own,education,bad,1
48197,44,skilled,3297,28,free,furniture,good,0
48198,41,highly skilled,14540,53,rent,business,bad,1
48199,57,highly skilled,16614,30,own,vacation,good,0
48200,60,highly skilled,14576,39,own,car,good,0
48201,55,highly skilled,6982,14,free,business,good,0
48202,32,skilled,11191,50,free,car,good,0
48203,55,unskilled,12721,13,rent,furniture,good,0
48204,43,unskilled,14586,57,own,furniture,bad,1
48205,47,highly skilled,19397,38,free,business,good,0
48206,28,highly skilled,2818,25,free,furniture,good,0
48207,46,unskilled,10339,55,free,car,good,0
48208,32,unemployed,16706,22,rent,vacation,bad,1
48209,61,highly skilled,18268,21,rent,vacation,good,0
48210,26,skilled,11927,20,rent,vacation,bad,1
48211,59,skilled,3630,18,rent,business,bad,1
48212,46,highly skilled,8250,10,rent,car,bad,1
48213,32,highly skilled,10124,43,own,vacation,good,0
48214,34,unskilled,14856,19,free,business,good,0
48215,33,unemployed,4004,54,own,education,good,0
48216,39,unskilled,13307,57,free,car,good,0
48217,57,unemployed,15432,23,rent,business,good,0
48218,66,skilled,13212,39,rent,business,good,0
48219,60,unskilled,19979,16,own,education,bad,1
48220,28,unskilled,1431,39,own,business,good,0
48221,55,highly skilled,14069,46,rent,vacation,good,0
48222,42,highly skilled,16876,21,rent,car,bad,1
48223,47,skilled,6129,45,rent,car,good,0
48224,19,unemployed,18508,27,rent,car,good,0
48225,18,unemployed,11258,40,rent,education,good,0
48226,69,skilled,18715,29,rent,business,good,0
48227,55,unemployed,11646,23,own,education,good,0
48228,54,highly skilled,18832,52,own,vacation,good,0
48229,26,skilled,11250,7,rent,education,bad,1
48230,22,highly skilled,10748,22,free,car,good,0
48231,67,skilled,4561,39,rent,vacation,bad,1
48232,41,skilled,7548,6,rent,furniture,good,0
48233,44,unemployed,7822,29,free,vacation,good,0
48234,47,unskilled,9770,32,free,vacation,good,0
48235,68,skilled,10774,59,own,furniture,good,0
48236,32,unemployed,6350,19,own,car,bad,1
48237,64,skilled,18331,45,own,vacation,good,0
48238,26,unemployed,11519,7,rent,furniture,bad,1
48239,63,skilled,14322,16,rent,business,good,0
48240,54,unemployed,17595,37,rent,business,bad,1
48241,47,skilled,19887,10,free,business,bad,1
48242,66,skilled,2265,31,free,vacation,good,0
48243,32,skilled,4502,43,own,business,good,0
48244,37,unemployed,12577,12,own,furniture,good,0
48245,66,unskilled,6305,40,own,furniture,good,0
48246,42,skilled,17568,33,rent,car,good,0
48247,26,unemployed,11164,17,free,education,good,0
48248,62,highly skilled,1890,30,free,furniture,good,0
48249,39,unemployed,12130,40,own,education,good,0
48250,30,unemployed,1356,36,rent,business,good,0
48251,54,unskilled,10926,19,own,education,good,0
48252,45,highly skilled,586,47,rent,car,bad,1
48253,31,highly skilled,2545,35,free,vacation,good,0
48254,47,unskilled,3729,44,rent,business,good,0
48255,56,unskilled,17716,27,own,business,bad,1
48256,22,skilled,3533,38,own,furniture,bad,1
48257,29,skilled,15004,58,own,education,bad,1
48258,52,unemployed,7657,35,free,car,bad,1
48259,58,unemployed,3399,49,free,car,bad,1
48260,59,skilled,3562,29,rent,furniture,good,0
48261,18,highly skilled,5942,28,rent,car,bad,1
48262,63,unemployed,8196,13,rent,business,good,0
48263,18,unemployed,12613,6,own,vacation,good,0
48264,59,unskilled,6011,56,rent,business,good,0
48265,60,skilled,7092,53,own,car,good,0
48266,37,unskilled,6703,53,rent,car,good,0
48267,51,unemployed,16378,10,rent,furniture,good,0
48268,51,skilled,4215,18,rent,furniture,good,0
48269,41,highly skilled,14342,37,rent,furniture,good,0
48270,45,highly skilled,12409,30,free,vacation,good,0
48271,28,unskilled,16749,45,own,furniture,good,0
48272,25,skilled,1037,56,rent,furniture,good,0
48273,52,unemployed,13784,30,rent,education,good,0
48274,58,highly skilled,19305,48,own,car,good,0
48275,33,highly skilled,10118,57,rent,education,good,0
48276,33,highly skilled,1104,51,free,education,good,0
48277,59,unemployed,11400,57,own,education,bad,1
48278,23,unemployed,4088,11,free,education,bad,1
48279,37,highly skilled,900,17,free,business,good,0
48280,69,skilled,9625,21,own,furniture,good,0
48281,69,skilled,17563,47,own,vacation,good,0
48282,28,unskilled,8334,31,free,car,bad,1
48283,25,skilled,17749,48,own,furniture,good,0
48284,37,unskilled,15537,58,own,business,bad,1
48285,49,unskilled,13804,31,own,vacation,bad,1
48286,50,highly skilled,19385,56,rent,education,bad,1
48287,23,unskilled,18450,27,rent,education,bad,1
48288,45,skilled,3458,32,free,car,good,0
48289,25,skilled,6445,21,free,business,good,0
48290,31,skilled,5492,14,rent,car,bad,1
48291,20,highly skilled,2993,17,free,car,bad,1
48292,19,unskilled,10957,58,free,car,bad,1
48293,39,unemployed,18681,8,own,furniture,bad,1
48294,50,unskilled,18443,19,own,vacation,good,0
48295,60,unskilled,3507,19,own,education,good,0
48296,38,highly skilled,7789,24,free,furniture,bad,1
48297,23,unskilled,11287,28,free,education,good,0
48298,57,skilled,8172,30,free,furniture,good,0
48299,24,unskilled,16966,25,free,vacation,good,0
48300,23,highly skilled,3397,57,own,furniture,bad,1
48301,67,unskilled,5699,15,own,vacation,good,0
48302,61,highly skilled,15876,26,own,furniture,good,0
48303,25,highly skilled,3582,12,free,vacation,bad,1
48304,41,highly skilled,7415,19,own,education,good,0
48305,44,unskilled,14189,14,own,education,good,0
48306,68,unemployed,1597,38,own,education,good,0
48307,45,highly skilled,19661,6,rent,vacation,good,0
48308,22,highly skilled,1120,59,free,business,good,0
48309,36,skilled,8858,21,rent,car,good,0
48310,26,highly skilled,14646,59,own,vacation,good,0
48311,42,unskilled,19012,41,free,vacation,good,0
48312,61,unskilled,2657,48,own,education,good,0
48313,64,unemployed,2575,16,own,education,good,0
48314,62,skilled,5492,29,rent,furniture,good,0
48315,30,highly skilled,6167,10,rent,vacation,good,0
48316,54,unskilled,4556,56,free,furniture,good,0
48317,19,skilled,3924,10,rent,business,good,0
48318,68,unskilled,19493,31,rent,car,good,0
48319,57,highly skilled,19264,15,rent,furniture,good,0
48320,31,unskilled,4506,21,free,education,good,0
48321,48,skilled,11891,35,own,education,bad,1
48322,23,unemployed,17573,47,free,furniture,good,0
48323,42,highly skilled,7818,11,rent,education,good,0
48324,56,unskilled,9384,27,rent,business,bad,1
48325,63,skilled,2173,6,own,car,bad,1
48326,48,unskilled,8501,23,own,car,bad,1
48327,55,unskilled,7069,22,rent,vacation,good,0
48328,33,unemployed,17997,23,own,business,bad,1
48329,44,unemployed,14545,40,rent,furniture,good,0
48330,47,highly skilled,18328,24,free,education,good,0
48331,21,highly skilled,15301,14,own,education,good,0
48332,56,highly skilled,2295,19,free,education,good,0
48333,33,highly skilled,1806,44,own,education,good,0
48334,53,skilled,10538,14,own,vacation,bad,1
48335,24,highly skilled,14303,12,own,furniture,good,0
48336,38,highly skilled,7252,22,rent,furniture,bad,1
48337,19,unskilled,13562,9,rent,business,good,0
48338,25,unskilled,6711,9,own,business,bad,1
48339,59,skilled,6669,59,free,business,bad,1
48340,44,unskilled,6846,30,rent,business,good,0
48341,19,unskilled,2581,44,free,vacation,good,0
48342,23,skilled,9326,18,free,furniture,good,0
48343,21,unemployed,10716,48,own,furniture,good,0
48344,38,unskilled,8668,56,own,business,bad,1
48345,18,unemployed,19125,45,own,furniture,good,0
48346,55,unemployed,14028,19,free,business,good,0
48347,29,unemployed,18816,43,free,furniture,good,0
48348,44,skilled,16516,59,rent,education,good,0
48349,31,highly skilled,7491,32,own,business,good,0
48350,32,skilled,14153,59,own,business,good,0
48351,41,skilled,12702,59,free,furniture,good,0
48352,35,highly skilled,12218,16,free,vacation,good,0
48353,34,unemployed,1269,12,free,car,bad,1
48354,26,highly skilled,19828,33,own,car,good,0
48355,64,unemployed,8710,21,free,education,good,0
48356,35,highly skilled,14467,33,free,business,good,0
48357,35,unemployed,14869,36,rent,vacation,good,0
48358,22,unskilled,14011,27,own,furniture,good,0
48359,65,unemployed,15309,14,own,car,good,0
48360,26,highly skilled,11518,42,free,education,bad,1
48361,52,unskilled,16573,36,own,vacation,good,0
48362,61,unemployed,2871,36,own,education,bad,1
48363,63,unskilled,17830,26,rent,car,good,0
48364,18,unskilled,1188,10,own,education,good,0
48365,58,skilled,3796,51,rent,car,good,0
48366,26,highly skilled,9897,24,own,furniture,good,0
48367,49,skilled,2624,26,free,education,bad,1
48368,37,highly skilled,7606,35,free,furniture,good,0
48369,30,unemployed,4025,42,rent,car,bad,1
48370,57,skilled,9985,18,rent,car,bad,1
48371,28,unskilled,15671,56,rent,business,bad,1
48372,63,skilled,9330,56,own,furniture,good,0
48373,65,skilled,13901,6,free,vacation,good,0
48374,60,unskilled,1599,11,rent,vacation,bad,1
48375,68,highly skilled,14000,49,rent,vacation,good,0
48376,59,unemployed,8493,24,rent,car,good,0
48377,43,unemployed,3535,28,rent,car,bad,1
48378,57,unskilled,12505,35,free,business,good,0
48379,28,highly skilled,11500,24,rent,furniture,good,0
48380,42,highly skilled,18747,19,rent,education,good,0
48381,57,skilled,15007,12,rent,education,good,0
48382,42,unemployed,1618,54,rent,furniture,good,0
48383,37,highly skilled,3795,50,own,car,good,0
48384,59,unskilled,6391,15,own,vacation,good,0
48385,66,unemployed,19471,37,rent,education,good,0
48386,28,unskilled,9850,59,own,vacation,bad,1
48387,61,highly skilled,19580,19,own,education,good,0
48388,27,skilled,12806,56,own,furniture,good,0
48389,69,unemployed,18563,45,free,furniture,good,0
48390,66,highly skilled,2649,22,own,car,bad,1
48391,20,highly skilled,15312,44,own,business,good,0
48392,56,unskilled,1833,19,free,furniture,good,0
48393,44,unemployed,5901,7,rent,furniture,good,0
48394,52,highly skilled,1557,50,own,car,good,0
48395,66,skilled,17148,18,own,education,good,0
48396,57,unemployed,2411,18,own,car,good,0
48397,48,unskilled,7338,46,rent,business,bad,1
48398,38,skilled,14639,26,own,car,good,0
48399,39,highly skilled,18202,32,rent,business,good,0
48400,36,highly skilled,1802,35,own,vacation,good,0
48401,31,highly skilled,14380,36,rent,business,good,0
48402,54,highly skilled,13920,29,own,car,good,0
48403,68,unskilled,1148,52,rent,car,good,0
48404,62,skilled,2284,56,own,education,good,0
48405,67,unemployed,16697,33,rent,furniture,good,0
